"Quantum state","probability"
"000000000	","0.0029129604808986187"
"011011011	","0.00016439957835245878"
"011011100	","0.0003201807558070868"
"011011101	","0.0001667822216404602"
"011100000	","0.01414891704916954"
"011100001	","0.0002369410067331046"
"011100010	","0.008853530511260033"
"011100011	","0.00142311817035079"
"011100100	","0.05268467217683792"
"011100101	","0.00005039583265897818"
"011101000	","0.022409170866012573"
"011101001	","0.003061874071136117"
"011101100	","0.00008517902460880578"
"011101101	","0.0005424344562925398"
"011101110	","0.00010605278657749295"
"011110000	","0.002140228869393468"
"011110001	","0.0002889897732529789"
"011110010	","0.00011681889009196311"
"011110110	","0.0009187629329971969"
"011111010	","0.004428936634212732"
"011111101	","0.0009411567589268088"
"100000000	","0.021067922934889793"
"100000010	","0.0005385687109082937"
"100000100	","0.0007830528193153441"
"100000101	","0.0005256579024717212"
"100000110	","0.002035214100033045"
"100001000	","0.0007196530350483954"
"100001001	","0.000048271220293827355"
"100001011	","0.000008223820259445347"
"100001100	","0.0004696395481005311"
"100001110	","0.000027766604034695774"
"100010000	","0.00019582710228860378"
"100010001	","0.001061112154275179"
"100010010	","0.00009477706771576777"
"100010100	","0.0011177840642631054"
"100010101	","0.0010399011662229896"
"100010111	","0.0007580120582133532"
"100011000	","0.0035516589414328337"
"100011001	","0.00001772095129126683"
"100011010	","0.00017695852147880942"
"100011100	","0.0012199837947264314"
"100011101	","0.0012331403559073806"
"100011111	","0.000387444015359506"
"100100000	","0.0016184671549126506"
"100100001	","0.0027419356629252434"
"100100010	","0.004350955132395029"
"100100011	","0.0008391025476157665"
"100100100	","0.0002857595100067556"
"100100101	","0.0010102601954713464"
"100101000	","0.003871299559250474"
"100101001	","0.000010226166523352731"
"100101010	","0.00005489961404236965"
"100101011	","0.0003421875589992851"
"100101100	","0.010963823646306992"
"100101101	","0.0004104867985006422"
"100101110	","0.00004771713793161325"
"100110000	","0.010232149623334408"
"100110001	","0.0014784845989197493"
"100110010	","0.000001609385776646377"
"100110011	","0.00003874900357914157"
"100110111	","0.0006092536495998502"
"100111000	","0.0022313001099973917"
"100111001	","0.000255160586675629"
"100111010	","0.00045583490282297134"
"100111100	","0.018303202465176582"
"100111110	","0.000700825999956578"
"101000000	","0.006966948974877596"
"101000001	","0.00028693373315036297"
"101000010	","0.002277971711009741"
"101000011	","0.000024204720830312"
"101000100	","0.0004001199558842927"
"101000101	","0.003074974287301302"
"101000110	","8.234954975705477e-7"
"101001000	","0.013917375355958939"
"101001001	","0.00010265719174640253"
"101001010	","0.0011842355597764254"
"101001100	","0.00001919985697895754"
"101001101	","0.00004743156023323536"
"101001111	","0.00016069527191575617"
"101010000	","0.0014991856878623366"
"101010001	","0.0005048015736974776"
"101010011	","0.00007229245966300368"
"101010100	","0.001416183658875525"
"101010101	","0.002854287391528487"
"101011000	","0.004566728137433529"
"101011001	","0.0021130566019564867"
"101011010	","0.004630775656551123"
"101011100	","0.013628178276121616"
"101100000	","0.0000075626639954862185"
"101100001	","0.000013676724847755395"
"101100010	","0.000299345439998433"
"101100011	","0.0001919821952469647"
"101100100	","0.01092100702226162"
"101100101	","0.0014033355982974172"
"101100110	","0.0011926318984478712"
"101100111	","0.005501802545040846"
"101101000	","0.022195598110556602"
"101101001	","0.000016681113265804015"
"101101010	","0.00009196360042551532"
"101101100	","0.0008291079429909587"
"101101101	","0.0007084851968102157"
"101101110	","0.000001621370984139503"
"101101111	","0.0009926401544362307"
"101110000	","0.002207984449341893"
"101110001	","0.00469332467764616"
"101110100	","0.0008924956200644374"
"101110101	","0.0008629154763184488"
"101111000	","0.0005612603272311389"
"110000000	","0.00028027655207552016"
"110000001	","0.0003325559664517641"
"110000010	","0.00003813165312749334"
"110000011	","0.0008110473281703889"
"110000100	","0.0013573719188570976"
"110000101	","0.000712597044184804"
"110000110	","0.006718659307807684"
"110000111	","0.00007611075125169009"
"110001000	","0.021187733858823776"
"110001001	","0.00023793037689756602"
"110001010	","0.0048588952049613"
"110001011	","0.0003406550385989249"
"110001100	","0.0009763496927917004"
"110001101	","0.005854887887835503"
"110001110	","0.00015620516205672175"
"110010000	","0.0017277109436690807"
"110010001	","0.002591274678707123"
"110010010	","0.0024507585912942886"
"110010100	","0.0006261842790991068"
"110010101	","0.0016773669049143791"
"110011000	","0.0010461622150614858"
"110011001	","0.0006231339066289365"
"110011010	","0.00015689607243984938"
"110011100	","0.0002562965382821858"
"110011101	","0.0006451350054703653"
"110011110	","0.000876645150128752"
"110100000	","0.13562782108783722"
"110100001	","0.007991182617843151"
"110100010	","0.00040497229201719165"
"110100011	","0.0005300214979797602"
"110100100	","0.0010092927841469646"
"110100101	","0.000019615505152614787"
"110100110	","0.0000347454370057676"
"110100111	","0.0009019782883115113"
"110101000	","0.00011620792065514252"
"110101001	","0.00031081557972356677"
"110101010	","0.0038252933882176876"
"110101100	","0.003103155642747879"
"110101110	","0.0005136378458701074"
"110110000	","0.0000031573695196129847"
"110110001	","0.00001045063982019201"
"110110011	","0.0038258100394159555"
"110110110	","0.0009156226296909153"
"110111000	","0.02344142086803913"
"110111001	","0.026759635657072067"
"111000000	","0.0033376943320035934"
"111000001	","0.00004423797145136632"
"111000010	","0.011292665265500546"
"111000011	","0.0012468029744923115"
"111000100	","0.0004994887276552618"
"111000101	","0.00009377760579809546"
"111000110	","0.002561421599239111"
"111001000	","0.00703226774930954"
"111001001	","0.0009453475358895957"
"111001010	","0.00046128028770908713"
"111001011	","0.00004192917185719125"
"111001100	","0.002281118417158723"
"111001110	","0.005974336992949247"
"111010000	","0.0012339485110715032"
"111010001	","0.000008608865755377337"
"111010010	","0.0009116784785874188"
"111010011	","0.00022063509095460176"
"111010100	","0.027194911614060402"
"111010101	","0.0006663231761194766"
"111010110	","0.0003272716421633959"
"111011011	","0.0008218170260079205"
"111100000	","0.024447880685329437"
"111100001	","0.002368667395785451"
"111100010	","0.014558113180100918"
"111100011	","0.0000023558889097330393"
"111100100	","0.017464522272348404"
"111100101	","0.006675376556813717"
"111100110	","0.0000017549978110764641"
"111101000	","0.000001236295929629705"
"111101001	","0.003243280341848731"
"111101010	","0.000039934780943440273"
"111101011	","0.005821683444082737"
"111101100	","0.004361520987004042"
"111101110	","0.011384065262973309"
"111110000	","0.0013379119336605072"
"111110100	","0.005133145954459906"
"111111000	","0.012269298546016216"
